Cust_ID,Product Group,1/1/2010,2/1/2010,3/1/2010,4/1/2010,5/1/2010,6/1/2010,7/1/2010,8/1/2010,9/1/2010,10/1/2010,11/1/2010,12/1/2010,1/1/2011,2/1/2011,3/1/2011,4/1/2011,5/1/2011,6/1/2011,7/1/2011,8/1/2011,9/1/2011,10/1/2011,11/1/2011,12/1/2011,1/1/2012,2/1/2012,3/1/2012,4/1/2012,5/1/2012,6/1/2012,7/1/2012,8/1/2012,9/1/2012,10/1/2012,11/1/2012,12/1/2012,1/1/2013,2/1/2013,3/1/2013,4/1/2013,5/1/2013,6/1/2013
CUSTOMER 31,FraudFinder,213.26,213.26,213.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 33,FraudFinder,161.42,161.42,161.42,161.42,161.42,161.42,161.42,161.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 34,FraudFinder,151.31,151.31,151.31,151.31,151.31,151.31,151.31,151.31,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.91,234.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 35,FraudFinder,86.15,86.15,86.15,86.16,86.16,86.16,86.16,86.16,86.16,86.16,86.16,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.08,99.09,99.08,99.08,99.11,108.99,108.99,108.99,108.99,108.99,108.99,108.99,108.99,108.99,108.99,108.99,108.96,119.89,119.89,119.89,119.89,119.89,119.89,119.89
CUSTOMER 36,FraudFinder,86.15,86.15,86.15,86.15,86.16,86.16,86.16,86.16,86.16,86.16,86.16,86.16,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,147.68,147.68,147.68,147.68,147.68,147.68
CUSTOMER 37,FraudFinder,440.17,440.17,484.18,484.18,484.18,484.18,484.19,484.19,484.19,484.18,484.19,484.19,484.19,484.20,556.76,556.76,556.76,556.76,556.76,556.76,556.76,556.76,556.76,556.76,556.76,556.79,612.44,612.44,612.44,612.44,612.44,612.44,612.44,612.44,612.44,612.44,612.44,612.36,673.68,673.68,673.68,0.00
CUSTOMER 42,FraudFinder,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,49.21,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,59.55,59.55,59.55
CUSTOMER 44,FraudFinder,1240.16,1240.16,1240.16,1240.16,1240.16,1240.16,1240.16,1240.16,1364.17,1364.17,1364.17,1364.17,1364.17,1364.17,1364.17,1364.17,1364.17,1364.17,1364.17,1364.17,1500.59,1500.59,1500.59,1500.59,1500.59,1500.59,1500.59,1500.59,1500.59,1500.59,1500.59,1500.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 46,FraudFinder,88.58,88.58,88.58,88.58,88.58,88.58,88.58,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 48,FraudFinder,86.29,86.28,86.29,86.30,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.28,86.29,86.28,86.29,86.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 49,FraudFinder,80.71,80.71,80.71,80.71,80.71,80.71,-968.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 50,FraudFinder,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.61,64.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 51,FraudFinder,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.61,64.61,84.51,84.51,84.51,84.51,84.51,84.51,84.51,84.51,84.51,84.51,84.51,84.54,92.97,92.97,92.97,92.97,92.97,92.97,92.97,92.97,92.97,92.97,92.97,92.94,102.26,102.26,102.26,102.26,102.26,102.26
CUSTOMER 53,FraudFinder,82.56,90.81,90.81,90.81,90.81,90.81,90.81,90.81,90.81,90.82,90.81,90.82,90.83,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.63,189.66,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.60,208.57,229.46,229.46,0.00,0.00,0.00
CUSTOMER 57,FraudFinder,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.60,64.61,64.61,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.59,67.58,67.58,67.61,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.35,74.31,81.78,81.78,81.78,81.78,-327.12,0.00,0.00
CUSTOMER 58,FraudFinder,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,101.70,101.70,101.70,101.70,101.70,101.71,101.71,101.71,101.71,101.71,101.71,101.68,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.91,123.06,123.06,123.06,123.06,123.06,123.06,123.06
CUSTOMER 59,FraudFinder,80.71,80.71,80.71,80.71,80.71,80.71,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 60,FraudFinder,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.14,95.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 61,FraudFinder,90.81,90.81,90.81,90.81,90.81,90.82,90.81,90.82,90.83,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 62,FraudFinder,494.62,494.62,494.62,494.62,494.62,494.62,543.96,543.96,543.96,543.96,297.25,494.61,494.61,494.62,494.62,494.62,494.62,494.62,544.09,-94.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 64,FraudFinder,201.77,221.94,221.94,221.94,221.94,221.94,221.94,221.95,221.95,221.95,221.95,221.95,221.95,244.14,244.14,244.14,244.14,244.14,244.14,244.14,244.14,-1953.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 65,FraudFinder,1446.85,1446.85,1446.85,1446.85,1446.85,1446.85,1446.85,1446.85,1446.85,1446.85,1446.85,1446.85,-2893.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 66,FraudFinder,88.58,88.58,88.58,88.58,88.58,88.58,88.58,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,185.79,185.79,185.79,185.79,185.79,185.79,185.79,0.00,0.00,0.00,0.00
CUSTOMER 67,FraudFinder,86.15,86.16,86.16,86.16,86.16,86.16,86.16,86.16,86.16,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.99,104.99,104.99,104.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 68,FraudFinder,279.46,279.46,279.46,307.41,307.41,307.41,307.41,307.42,307.42,307.42,307.42,307.42,307.42,307.42,307.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 69,FraudFinder,100.85,100.85,100.85,100.85,100.85,100.85,100.86,100.86,100.86,100.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 73,FraudFinder,187.67,187.67,187.66,187.66,187.66,187.66,187.66,187.66,187.66,187.66,187.67,187.67,187.67,187.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 75,FraudFinder,68.90,68.90,68.90,68.90,68.90,68.90,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,75.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 76,FraudFinder,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,802.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 77,FraudFinder,668.50,668.50,668.50,668.50,668.50,668.50,668.50,668.50,668.50,668.50,768.76,768.76,768.76,768.76,768.76,768.76,768.76,768.76,768.77,768.77,768.76,768.80,845.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 78,FraudFinder,187.67,187.67,187.67,187.67,187.66,187.66,187.66,187.66,187.66,187.66,187.66,187.66,187.67,187.67,187.67,187.67,206.43,206.43,206.43,206.43,206.43,206.43,206.43,206.43,206.43,206.43,206.43,206.40,227.07,227.07,227.07,227.07,227.07,227.07,227.07,227.07,227.07,227.07,227.07,227.10,249.78,249.78
CUSTOMER 79,FraudFinder,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,147.68,147.68,147.68,147.68,147.68,147.68,147.68,147.68,147.68
CUSTOMER 82,FraudFinder,284.25,284.25,312.66,312.66,312.66,312.66,312.66,312.66,312.66,312.66,312.67,312.67,312.67,312.67,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.98,396.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 83,FraudFinder,61.55,61.55,61.55,61.55,61.55,61.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 84,FraudFinder,73.36,73.36,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,80.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 88,FraudFinder,95.63,95.63,95.63,95.63,95.63,95.63,114.72,114.72,114.72,114.72,114.72,114.72,114.73,114.73,114.74,114.74,114.74,114.74,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,126.18,138.80,138.80,138.80,138.80,138.80,138.80,138.78,0.00,0.00,0.00,0.00,0.00
CUSTOMER 89,FraudFinder,86.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 91,FraudFinder,96.06,96.06,96.06,96.06,96.06,96.06,96.06,96.06,96.06,120.08,120.08,120.08,120.08,120.08,120.08,120.08,120.08,120.08,120.08,120.08,120.08,132.09,132.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 93,FraudFinder,90.81,90.82,90.83,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.88,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,168.90,185.79,185.79,185.79
CUSTOMER 96,FraudFinder,68.90,68.90,68.90,68.90,68.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 97,FraudFinder,90.82,90.81,90.82,90.83,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.88,128.61,128.61,128.61,128.61,128.61,128.61,128.61,128.61,128.61,128.61,128.61,128.64,141.47,141.47,141.47,141.47,141.47,141.47,141.47,141.47,141.47,141.47,141.47,141.44,155.61,155.61
CUSTOMER 99,FraudFinder,78.78,78.78,78.79,78.79,78.78,78.78,78.78,78.78,78.78,78.78,78.78,78.78,78.78,78.78,78.79,78.79,91.07,91.07,91.07,91.07,91.08,91.08,91.08,91.08,91.08,91.08,91.08,91.05,100.18,100.18,100.18,100.18,100.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 101,FraudFinder,86.16,86.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 105,FraudFinder,1492.79,1492.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 106,FraudFinder,45.87,45.87,45.87,45.87,45.87,45.87,45.87,45.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 107,FraudFinder,64.17,64.17,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,68.90,95.14,95.14,95.14,-190.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 109,FraudFinder,91.70,91.70,91.70,91.71,91.71,91.71,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,122.05,152.56,152.56,152.56,152.56,152.56,152.56,152.56,152.56,152.56,152.56,152.56,152.56,167.82,167.82,167.82,167.82,167.82,167.82,167.82,167.82,167.82,167.82,167.82,167.77
CUSTOMER 111,FraudFinder,284.25,284.25,312.66,312.66,312.66,312.66,312.66,312.66,312.66,312.66,312.67,312.67,312.67,312.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 112,FraudFinder,100.85,100.85,100.86,100.86,100.86,100.86,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 113,FraudFinder,80.71,80.71,80.71,80.71,80.71,80.71,81.10,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.20,102.50,102.50,102.50,102.50,102.50,102.49,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 114,FraudFinder,184.71,184.71,184.71,184.71,184.71,184.72,184.71,184.72,184.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 117,FraudFinder,234.58,234.57,234.58,234.58,234.58,234.59,284.12,284.12,284.12,284.12,284.12,284.12,284.12,284.12,284.13,284.13,284.13,284.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 118,FraudFinder,243.97,251.31,251.31,251.31,251.31,251.31,80.71,80.71,80.71,80.71,80.71,80.71,80.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 119,FraudFinder,430.97,430.97,430.97,430.97,430.97,430.98,430.98,430.98,430.98,495.60,495.60,495.60,495.60,495.60,495.61,495.61,495.61,495.61,495.61,495.61,495.61,545.17,545.17,545.17,545.17,545.17,545.17,545.17,545.17,545.17,545.17,545.17,545.15,599.68,599.68,599.68,599.68,599.68,599.68,599.68,599.68,599.68
CUSTOMER 120,FraudFinder,825.32,825.32,825.32,825.33,825.32,825.33,825.33,825.33,825.33,825.33,825.34,983.59,983.59,983.59,983.59,983.60,983.60,983.60,983.60,983.60,983.60,983.60,983.57,1081.95,944.16,1013.06,1013.06,1013.06,1013.06,1013.06,1013.06,1013.06,1013.06,1013.06,1013.09,1013.06,1013.06,1013.06,1013.06,1013.06,1013.06,1013.06
CUSTOMER 122,FraudFinder,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,590.55,590.55,590.55,590.55,590.55,590.55,620.08,620.08
CUSTOMER 124,FraudFinder,70.60,70.60,70.61,70.61,70.61,70.61,70.61,70.61,70.61,70.61,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.14,95.17,104.66,104.66,104.66,104.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CUSTOMER 125,FraudFinder,68.90,68.90,68.90,68.90,68.90,68.90,68.90,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.14,95.15,95.14,95.15,95.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
